profile_id,region_code,state_code,coverage_limit,num_vehicles,num_drivers,household_size,youth_driver_flag,senior_driver_flag,prior_claim_count,multi_policy_flag,home_value_band,credit_score_band,urban_rural_flag
91735,Region 4,S07,1M,2,1,1,0,0,0,1,Premium,Low,Urban
91747,Region 2,S04,2M,4,2,3,0,0,0,1,Premium,High,Suburban
91754,Region 5,S10,2M,3,1,1,0,0,0,0,Premium,High,Urban
91759,Region 5,S10,1M,4,2,2,0,0,0,1,Premium,Medium,Urban
91765,Region 5,S10,1M,4,3,3,0,0,0,1,Entry,High,Rural
91788,Region 1,S01,2M,4,4,4,0,1,0,1,Premium,Medium,Rural
91790,Region 2,S12,2M,5,4,4,0,0,2,1,Standard,High,Rural
91800,Region 5,S09,1M,3,3,4,0,0,0,0,Premium,High,Suburban
91806,Region 3,S05,1M,3,3,4,0,0,0,1,Standard,Medium,Urban
91833,Region 2,S12,2M,3,2,2,0,0,0,1,Entry,Low,Urban
91834,Region 4,S08,1M,1,1,1,0,0,0,0,Standard,Medium,Suburban
91839,Region 3,S06,2M,3,2,2,0,1,0,1,Entry,High,Rural
91840,Region 2,S04,2M,3,3,3,0,0,0,0,Premium,Medium,Urban
91848,Region 1,S02,1M,3,3,3,0,0,1,1,Standard,High,Suburban
91855,Region 2,S04,1M,3,2,3,0,0,0,1,Standard,High,Urban
91902,Region 4,S07,1M,5,5,5,0,0,0,1,Standard,Medium,Suburban
91903,Region 5,S10,2M,1,1,1,0,0,0,0,Standard,Medium,Urban
91913,Region 2,S03,1M,3,2,2,0,0,0,1,Standard,Medium,Suburban
91914,Region 4,S07,2M,2,1,1,0,0,0,0,Standard,High,Suburban
91918,Region 2,S04,1M,3,3,3,0,0,0,1,Standard,Medium,Rural
91919,Region 5,S11,2M,2,1,2,0,0,1,1,Premium,Medium,Suburban
91924,Region 5,S10,2M,3,2,3,0,0,0,0,Standard,High,Suburban
91931,Region 5,S11,1M,1,1,2,0,0,0,0,Entry,Medium,Rural
91940,Region 5,S11,1M,3,2,2,0,1,0,0,Standard,Low,Urban
91943,Region 1,S01,2M,2,1,2,0,0,0,1,Standard,High,Rural
91958,Region 3,S05,1M,5,4,5,0,0,0,0,Standard,Medium,Urban
91970,Region 5,S11,1M,3,2,2,0,0,0,1,Standard,High,Suburban
91974,Region 4,S07,1M,4,4,4,1,0,1,1,Standard,Medium,Suburban
91989,Region 4,S08,1M,4,3,3,0,1,0,0,Premium,High,Urban
91990,Region 1,S02,1M,4,2,3,0,0,1,1,Standard,Medium,Suburban
92033,Region 1,S02,2M,5,4,4,0,0,0,0,Standard,Medium,Rural
92034,Region 3,S06,1M,2,1,1,0,0,1,1,Entry,High,Urban
92036,Region 2,S12,1M,4,3,3,0,0,0,0,Entry,Low,Suburban
92040,Region 3,S05,1M,5,3,3,1,0,0,1,Standard,High,Suburban
92042,Region 1,S02,5M,5,3,3,0,0,0,0,Standard,Low,Suburban
92045,Region 4,S07,1M,5,4,4,0,0,0,0,Premium,Low,Suburban
92049,Region 2,S12,5M,2,1,1,0,0,0,1,Standard,High,Urban
92058,Region 3,S05,2M,2,1,2,0,0,1,0,Entry,Medium,Rural
92061,Region 1,S02,1M,7,5,5,1,0,0,1,Standard,Low,Urban
92062,Region 2,S12,1M,3,2,2,0,1,1,0,Standard,High,Urban
92076,Region 4,S08,1M,5,3,3,1,0,1,1,High Net Worth,Medium,Urban
92084,Region 5,S10,2M,2,1,1,0,0,0,1,Standard,High,Urban
92092,Region 3,S06,1M,6,5,5,0,0,0,0,Premium,Medium,Suburban
92097,Region 5,S09,1M,5,5,5,0,0,0,1,Standard,Medium,Suburban
92131,Region 4,S07,1M,4,2,2,0,0,0,0,Standard,High,Rural
92169,Region 1,S01,1M,1,1,2,0,0,0,0,Standard,Medium,Rural
92174,Region 5,S10,5M,6,4,4,1,0,0,0,Premium,High,Suburban
92177,Region 2,S03,5M,3,3,3,0,0,0,1,Standard,Low,Suburban
92201,Region 4,S07,5M,2,2,2,0,0,0,0,Premium,High,Rural
92209,Region 3,S05,2M,5,4,4,0,0,0,0,Standard,Medium,Urban
92221,Region 3,S05,1M,5,2,2,0,0,1,1,High Net Worth,High,Suburban
92247,Region 2,S12,2M,4,3,3,0,0,0,0,Standard,High,Urban
92252,Region 2,S12,1M,5,4,4,1,1,0,1,Standard,High,Rural
92253,Region 3,S06,5M,4,3,3,0,0,1,1,Standard,Low,Urban
92266,Region 5,S10,1M,4,3,3,0,0,0,0,High Net Worth,High,Urban
92272,Region 1,S01,5M,1,1,1,0,0,0,0,Entry,High,Urban
92281,Region 2,S03,5M,5,4,4,1,0,0,0,Premium,Medium,Urban
92284,Region 5,S10,1M,6,4,5,0,0,0,0,Standard,Low,Urban
92317,Region 4,S07,2M,4,2,3,0,0,0,1,High Net Worth,Medium,Suburban
92328,Region 4,S08,2M,4,3,3,0,0,0,1,Standard,High,Rural
92343,Region 1,S02,1M,5,4,4,0,0,0,1,High Net Worth,Medium,Suburban
92351,Region 2,S12,1M,4,3,4,0,0,1,1,High Net Worth,Medium,Suburban
92358,Region 2,S12,1M,5,5,5,0,0,0,1,Standard,Medium,Rural
92363,Region 3,S06,5M,1,1,2,0,0,0,0,Standard,Medium,Rural
92365,Region 5,S10,5M,6,5,5,0,0,0,1,Entry,Low,Urban
92371,Region 4,S07,2M,5,3,3,0,0,0,0,Entry,High,Suburban
92382,Region 2,S03,1M,4,4,4,0,0,0,0,Premium,High,Suburban
92392,Region 2,S04,1M,4,3,3,1,0,1,0,Entry,Medium,Urban
92407,Region 5,S11,2M,4,3,4,0,0,0,1,Entry,High,Suburban
92408,Region 3,S05,1M,2,1,1,0,0,0,1,Entry,Low,Suburban
92412,Region 4,S07,1M,2,2,2,0,0,1,0,Premium,Medium,Urban
92414,Region 5,S10,1M,2,1,1,0,0,0,0,Standard,Medium,Urban
92427,Region 1,S02,1M,4,3,3,0,0,0,1,Standard,Medium,Urban
92431,Region 5,S11,1M,5,3,3,0,0,0,1,Standard,High,Urban
92432,Region 1,S01,5M,5,4,5,0,0,0,0,High Net Worth,Medium,Urban
92435,Region 2,S12,1M,8,6,7,1,0,0,0,Entry,Medium,Urban
92450,Region 2,S04,1M,1,1,1,0,0,0,0,Entry,Medium,Suburban
92460,Region 4,S08,2M,3,3,3,0,0,1,1,Premium,Low,Rural
92467,Region 1,S02,2M,6,5,5,0,0,0,1,Entry,High,Urban
92485,Region 2,S03,1M,3,2,2,0,0,0,1,Entry,Medium,Urban
92520,Region 5,S09,1M,5,3,3,1,1,0,1,Standard,Medium,Rural
92530,Region 3,S05,5M,4,2,3,0,0,0,1,Premium,Low,Suburban
92532,Region 5,S09,1M,3,2,3,0,0,0,0,Standard,Medium,Suburban
92534,Region 5,S10,2M,2,1,1,0,0,0,1,Premium,Medium,Suburban
92547,Region 3,S06,2M,3,3,3,0,0,0,0,Entry,High,Rural
92554,Region 3,S05,1M,2,2,3,0,0,0,1,Entry,Low,Rural
92555,Region 4,S07,1M,4,4,4,0,0,0,1,Entry,Medium,Suburban
92556,Region 5,S09,1M,3,2,2,0,0,0,0,Entry,Medium,Suburban
92561,Region 5,S09,1M,4,3,4,0,1,0,1,Standard,High,Urban
92568,Region 5,S09,2M,3,2,2,1,1,1,1,Premium,Low,Urban
92582,Region 4,S07,1M,2,1,2,0,0,0,1,Standard,Medium,Suburban
92594,Region 2,S04,1M,2,1,1,0,0,0,0,Standard,High,Suburban
92604,Region 5,S11,1M,6,4,4,0,0,1,1,High Net Worth,Medium,Urban
92608,Region 5,S09,1M,4,2,2,0,0,0,0,Premium,High,Rural
92612,Region 2,S12,1M,2,2,3,0,0,0,0,Standard,High,Urban
92627,Region 1,S01,1M,5,4,4,0,0,0,1,High Net Worth,Medium,Rural
92648,Region 3,S05,1M,3,2,2,0,0,1,1,Standard,High,Urban
92664,Region 1,S01,2M,4,2,2,0,0,1,1,Premium,Medium,Urban
92665,Region 3,S06,2M,2,2,2,0,0,0,1,Premium,Low,Rural
92671,Region 5,S11,2M,3,3,4,0,0,0,1,Premium,Low,Urban
92681,Region 5,S09,1M,7,6,6,0,1,1,0,Standard,Medium,Suburban
92687,Region 2,S03,2M,3,1,2,0,0,0,1,Premium,Medium,Urban
92699,Region 1,S02,1M,6,4,4,1,0,0,0,Premium,High,Suburban
92705,Region 2,S03,1M,5,3,3,1,0,0,0,Premium,High,Urban
92732,Region 5,S10,1M,3,3,3,0,0,0,0,Entry,Medium,Urban
92735,Region 5,S11,5M,1,1,1,0,0,0,1,Standard,Medium,Urban
92746,Region 4,S07,2M,3,2,2,0,0,0,1,Standard,High,Urban
92748,Region 5,S09,1M,3,1,2,0,0,0,0,Standard,High,Rural
92752,Region 1,S01,1M,3,3,3,0,0,1,1,Premium,High,Urban
92767,Region 5,S09,2M,5,4,4,0,0,1,0,Standard,Medium,Suburban
92791,Region 5,S11,1M,3,2,2,0,0,0,0,Entry,Medium,Suburban
92806,Region 2,S04,1M,4,2,3,0,0,0,1,Standard,Medium,Rural
92826,Region 4,S08,2M,1,1,2,0,1,0,0,Standard,Medium,Suburban
92830,Region 2,S03,1M,5,3,4,0,0,0,1,Entry,High,Rural
92845,Region 1,S02,5M,1,1,1,1,0,0,0,Standard,Medium,Suburban
92856,Region 5,S10,1M,2,2,2,0,0,0,1,Entry,High,Suburban
92878,Region 4,S08,1M,2,2,2,0,0,0,1,Premium,High,Suburban
92896,Region 2,S04,1M,6,4,5,0,0,1,0,High Net Worth,High,Suburban
92898,Region 3,S06,5M,5,4,4,0,0,0,1,Standard,Medium,Suburban
92902,Region 5,S10,2M,4,2,3,0,0,0,1,High Net Worth,Low,Rural
92909,Region 2,S12,1M,5,3,3,0,0,0,1,Entry,Low,Urban
92910,Region 5,S11,1M,5,4,4,0,0,0,1,Standard,Medium,Rural
92931,Region 5,S11,1M,3,1,1,0,0,0,1,Standard,High,Urban
92933,Region 3,S06,2M,3,3,3,0,0,0,1,Standard,Medium,Rural
92944,Region 3,S05,1M,4,3,4,0,0,0,1,Entry,Low,Suburban
92968,Region 3,S06,2M,2,2,2,0,1,0,1,Premium,Medium,Suburban
92989,Region 2,S03,2M,1,1,1,0,0,0,1,Entry,Medium,Urban
92992,Region 5,S10,2M,2,1,1,0,0,1,0,Standard,High,Suburban
92998,Region 2,S12,5M,2,1,1,0,0,0,1,Entry,Medium,Urban
93004,Region 3,S06,1M,5,3,3,0,0,0,0,Standard,High,Urban
93008,Region 1,S02,2M,2,1,1,0,0,0,0,Premium,Medium,Suburban
93038,Region 5,S10,1M,3,2,3,0,1,0,0,Entry,High,Suburban
93040,Region 5,S11,2M,5,4,4,0,0,0,1,High Net Worth,High,Rural
93045,Region 5,S10,1M,3,1,2,1,0,0,1,Standard,Medium,Urban
93051,Region 5,S11,1M,4,3,3,0,1,1,1,Entry,Medium,Urban
93052,Region 3,S06,1M,2,1,1,0,0,0,1,Premium,Medium,Suburban
93055,Region 1,S01,2M,3,3,3,0,1,0,1,Standard,Low,Urban
93065,Region 4,S07,1M,5,5,5,0,0,1,0,Entry,Medium,Rural
93082,Region 1,S02,1M,4,2,3,0,0,0,1,Premium,Low,Urban
93084,Region 2,S03,1M,3,1,2,0,1,0,0,Premium,Medium,Rural
93112,Region 1,S01,1M,5,3,3,1,0,0,1,Entry,High,Urban
93120,Region 2,S12,2M,4,3,3,0,0,0,0,Entry,Medium,Suburban
93136,Region 2,S03,1M,4,2,2,0,0,0,0,Standard,Medium,Suburban
93156,Region 5,S11,2M,2,1,1,0,0,0,0,Standard,High,Rural
93158,Region 4,S08,1M,7,4,4,1,0,0,0,High Net Worth,Low,Suburban
93159,Region 5,S11,1M,3,1,1,0,0,0,1,Standard,Medium,Urban
93167,Region 1,S02,5M,3,3,3,0,1,0,1,Standard,Medium,Suburban
93169,Region 5,S09,1M,3,2,2,0,0,0,1,Entry,Low,Suburban
93177,Region 4,S07,1M,5,3,3,0,0,0,1,High Net Worth,High,Suburban
93187,Region 2,S03,5M,5,4,4,0,0,0,1,Premium,High,Suburban
93193,Region 3,S05,1M,4,3,4,0,0,0,1,High Net Worth,Low,Suburban
93195,Region 5,S09,1M,4,3,3,0,1,0,0,Standard,Low,Suburban
93214,Region 5,S11,2M,4,3,3,0,0,0,1,High Net Worth,High,Suburban
93219,Region 3,S06,2M,6,4,4,0,0,0,1,High Net Worth,Medium,Suburban
93224,Region 4,S07,5M,3,2,2,0,0,0,1,Premium,High,Rural
93243,Region 5,S11,1M,3,2,2,0,0,0,1,High Net Worth,High,Suburban
93244,Region 3,S05,1M,3,2,2,0,0,1,1,Standard,Medium,Suburban
93264,Region 5,S11,2M,2,1,1,0,0,0,1,Entry,Medium,Urban
93269,Region 5,S09,2M,4,4,4,0,0,0,0,Premium,High,Urban
93271,Region 5,S11,1M,5,4,4,0,0,0,0,Entry,Medium,Urban
93283,Region 2,S04,1M,4,3,3,0,0,0,1,Entry,Medium,Suburban
93299,Region 2,S03,5M,3,1,1,0,0,0,1,Standard,Medium,Urban
93304,Region 5,S11,2M,3,2,2,0,0,0,1,Premium,Medium,Urban
93323,Region 4,S07,1M,4,4,4,0,0,0,1,Entry,Medium,Suburban
93353,Region 2,S04,1M,6,5,5,0,0,0,1,High Net Worth,Medium,Urban
93354,Region 5,S10,5M,3,2,3,0,0,0,0,Standard,Medium,Suburban
93365,Region 3,S05,1M,8,6,6,1,0,0,1,Premium,Medium,Suburban
93376,Region 3,S06,1M,3,1,1,1,1,0,1,Entry,High,Suburban
93381,Region 4,S08,1M,4,4,4,0,0,0,1,Entry,Medium,Urban
93388,Region 1,S01,2M,7,6,6,1,0,2,1,Premium,Low,Suburban
93400,Region 4,S07,2M,5,3,3,0,1,1,0,Standard,Medium,Suburban
93403,Region 5,S10,1M,4,3,4,0,0,0,0,Premium,Low,Suburban
93447,Region 3,S06,5M,4,3,3,1,0,1,0,High Net Worth,High,Suburban
93454,Region 1,S01,2M,4,3,4,0,1,0,0,Entry,Medium,Rural
93466,Region 5,S11,1M,4,3,3,0,0,0,1,Standard,High,Urban
93477,Region 1,S01,2M,4,4,4,0,0,0,1,Premium,High,Rural
93482,Region 3,S05,5M,1,1,1,0,0,0,0,Premium,Low,Suburban
93486,Region 1,S01,2M,4,3,4,1,0,0,1,Standard,Low,Urban
93487,Region 5,S11,2M,4,4,4,0,0,2,0,Premium,Medium,Urban
93505,Region 1,S01,2M,4,4,4,1,0,0,1,Premium,Medium,Urban
93531,Region 3,S06,1M,6,5,5,0,0,0,1,Premium,High,Suburban
93545,Region 5,S09,1M,3,2,2,0,0,0,0,Entry,Low,Suburban
93576,Region 1,S01,2M,2,2,3,1,0,1,0,Premium,Low,Rural
93602,Region 2,S12,1M,4,2,2,0,0,0,1,High Net Worth,Low,Suburban
93622,Region 4,S08,2M,4,3,3,0,0,0,0,High Net Worth,Medium,Urban
93629,Region 2,S12,1M,2,1,1,1,0,1,1,Standard,High,Rural
93633,Region 3,S05,2M,7,6,6,0,0,0,1,Premium,Medium,Suburban
93647,Region 2,S12,2M,2,1,2,0,1,0,1,Standard,Medium,Suburban
93658,Region 5,S09,1M,4,2,2,0,0,0,0,Entry,Medium,Suburban
93661,Region 5,S11,2M,3,3,3,0,0,0,1,Entry,Medium,Suburban
93667,Region 5,S09,1M,2,1,2,0,0,0,0,Standard,High,Urban
93669,Region 4,S08,1M,2,1,1,0,0,0,1,Standard,High,Rural
93685,Region 3,S05,1M,6,5,5,0,0,0,0,Standard,High,Suburban
93698,Region 1,S02,1M,4,3,3,0,1,0,1,Standard,Medium,Suburban
93703,Region 5,S11,1M,5,4,5,0,0,0,1,Premium,High,Urban
93717,Region 3,S05,1M,2,2,3,0,0,0,0,Standard,Medium,Rural
93733,Region 4,S08,2M,6,5,5,0,0,1,0,Standard,Medium,Rural
93752,Region 3,S05,2M,5,2,3,0,0,0,1,High Net Worth,Medium,Urban
93781,Region 5,S11,1M,2,2,2,0,0,0,1,Standard,High,Urban
93793,Region 2,S12,5M,1,1,1,0,0,0,0,Premium,Low,Rural
93812,Region 5,S09,5M,5,3,3,0,0,0,1,Standard,Low,Suburban
93820,Region 4,S08,1M,5,4,4,0,0,0,0,High Net Worth,High,Suburban
93832,Region 3,S05,1M,2,1,1,0,0,0,0,Standard,High,Suburban
93843,Region 4,S07,1M,6,4,5,0,0,1,0,Premium,Low,Urban
93869,Region 1,S01,5M,5,4,4,0,0,1,0,Standard,Medium,Rural
93879,Region 4,S08,2M,6,4,4,1,0,0,1,High Net Worth,High,Urban
93881,Region 5,S11,2M,5,3,3,0,1,0,1,Standard,Medium,Suburban
93882,Region 3,S05,1M,7,6,6,0,0,0,1,Standard,Medium,Suburban
93889,Region 3,S05,1M,2,1,1,0,0,1,1,Premium,Low,Urban
93926,Region 2,S03,2M,6,4,5,0,0,1,1,High Net Worth,Medium,Urban
93952,Region 4,S08,5M,1,1,1,0,0,0,0,Standard,Medium,Urban
93966,Region 2,S04,1M,3,1,1,0,0,0,0,Premium,High,Suburban
93968,Region 2,S12,5M,2,2,2,0,0,1,0,Standard,High,Suburban
94000,Region 2,S03,5M,3,2,2,0,0,0,0,Premium,High,Urban
94015,Region 5,S09,2M,3,3,3,0,0,0,1,Entry,High,Suburban
94022,Region 5,S09,1M,2,1,1,0,0,0,0,Standard,High,Suburban
94028,Region 4,S08,1M,3,1,1,0,0,0,1,Standard,Low,Rural
94029,Region 1,S01,2M,5,4,4,0,0,0,1,High Net Worth,Medium,Urban
94036,Region 4,S07,1M,5,5,5,0,0,0,1,Standard,High,Urban
94040,Region 3,S05,1M,5,4,4,0,1,0,1,Standard,Medium,Urban
94041,Region 1,S02,2M,1,1,2,1,0,0,0,Entry,Low,Suburban
94058,Region 4,S07,2M,4,3,3,0,0,0,1,Entry,Low,Urban
94059,Region 2,S12,1M,5,5,5,0,0,0,0,Premium,Medium,Rural
94065,Region 3,S05,1M,2,2,2,0,0,0,1,Entry,High,Urban
94066,Region 3,S05,1M,8,6,7,1,0,0,0,High Net Worth,Medium,Rural
94115,Region 5,S11,1M,4,2,3,0,0,0,0,Entry,Medium,Suburban
94145,Region 2,S12,1M,3,2,2,0,0,0,1,High Net Worth,High,Suburban
94146,Region 1,S02,1M,4,4,5,0,0,1,1,Premium,Low,Suburban
94159,Region 3,S06,5M,6,4,4,0,0,0,1,Entry,Medium,Suburban
94187,Region 4,S08,1M,1,1,1,0,0,0,1,Premium,High,Urban
94189,Region 4,S07,1M,7,6,6,0,0,0,0,Entry,High,Suburban
94199,Region 1,S01,1M,3,1,1,0,0,1,0,Premium,High,Urban
94206,Region 3,S06,2M,3,1,1,0,0,0,1,Standard,High,Urban
94213,Region 5,S09,1M,4,3,3,0,0,0,0,High Net Worth,Low,Urban
94216,Region 2,S04,2M,4,4,4,0,1,0,1,Entry,Medium,Suburban
94217,Region 3,S05,1M,3,3,3,0,0,0,0,Standard,Medium,Rural
94218,Region 2,S12,1M,6,4,4,1,0,0,1,High Net Worth,High,Suburban
94227,Region 3,S05,2M,6,5,5,1,0,0,0,Standard,Low,Rural
94229,Region 3,S05,5M,2,1,1,0,0,0,1,Entry,Medium,Urban
94236,Region 4,S08,1M,3,2,2,0,0,0,0,Standard,High,Urban
94263,Region 3,S06,1M,4,3,3,0,0,1,1,Standard,Medium,Urban
94264,Region 2,S12,1M,5,4,4,0,0,0,1,High Net Worth,High,Suburban
94265,Region 4,S07,1M,3,2,3,0,0,0,1,Standard,Medium,Suburban
94269,Region 5,S09,1M,3,2,3,0,0,0,1,Standard,High,Suburban
94296,Region 3,S06,2M,6,4,5,0,1,1,1,High Net Worth,Medium,Urban
94297,Region 3,S05,2M,4,3,3,0,0,0,1,Entry,Medium,Urban
94313,Region 5,S11,2M,2,1,1,0,0,0,1,Standard,High,Urban
94314,Region 1,S01,1M,4,2,2,0,0,1,0,Premium,Medium,Suburban
94318,Region 2,S03,1M,2,2,2,0,0,0,1,Entry,Medium,Suburban
94350,Region 4,S08,1M,6,6,6,0,0,0,0,Standard,High,Suburban
94353,Region 4,S07,2M,3,2,2,0,0,0,1,Premium,Low,Rural
94364,Region 5,S11,1M,3,2,2,0,0,0,1,Entry,High,Urban
94380,Region 5,S10,1M,4,3,3,0,1,0,0,Entry,High,Suburban
94385,Region 1,S01,1M,1,1,1,0,0,0,1,Standard,Medium,Suburban
94393,Region 4,S08,2M,4,2,2,0,0,0,0,Standard,Low,Rural
94397,Region 4,S08,1M,2,1,2,0,0,0,0,Standard,High,Urban
94405,Region 1,S02,1M,3,2,2,1,0,0,0,Premium,High,Urban
94410,Region 5,S09,1M,4,3,3,0,0,0,1,Premium,Medium,Suburban
94421,Region 5,S09,2M,2,2,2,0,0,0,1,Entry,Medium,Suburban
94435,Region 5,S11,1M,3,3,3,0,0,0,0,Standard,Medium,Rural
94454,Region 4,S08,1M,2,2,2,0,1,0,0,Entry,Medium,Urban
94472,Region 5,S10,1M,2,2,3,1,0,0,1,Standard,High,Urban
94481,Region 5,S10,2M,5,3,3,0,1,0,1,Standard,High,Urban
94482,Region 5,S11,1M,8,6,7,0,0,0,1,Premium,High,Suburban
94485,Region 1,S02,1M,7,5,6,1,1,0,1,High Net Worth,Medium,Urban
94489,Region 1,S01,1M,1,1,1,0,0,0,0,Standard,High,Suburban
94491,Region 2,S12,1M,3,1,1,0,0,0,1,Premium,Medium,Urban
94496,Region 5,S11,1M,2,2,2,0,0,0,1,Premium,High,Urban
94497,Region 5,S09,1M,2,1,2,0,0,0,1,Standard,High,Urban
94506,Region 5,S10,1M,7,6,7,0,0,0,1,Standard,Low,Suburban
94512,Region 3,S05,1M,3,1,1,0,0,0,1,Standard,Medium,Suburban
94520,Region 2,S12,1M,4,3,3,1,0,0,1,Entry,High,Suburban
94530,Region 4,S07,2M,5,4,4,0,1,0,1,Premium,Low,Suburban
94538,Region 5,S09,2M,3,2,2,1,1,0,0,Entry,Medium,Urban
94548,Region 5,S11,1M,4,3,3,0,0,0,1,High Net Worth,High,Suburban
94557,Region 2,S12,5M,3,2,3,0,1,0,1,Standard,Low,Suburban
94558,Region 4,S08,1M,3,2,3,0,0,0,0,Standard,Medium,Rural
94566,Region 5,S11,2M,2,1,1,0,0,0,1,Standard,High,Rural
94582,Region 3,S05,1M,5,3,3,1,0,0,1,Premium,Medium,Urban
94590,Region 3,S06,1M,3,1,1,0,0,0,1,Standard,Medium,Rural
94604,Region 5,S10,1M,3,2,2,0,0,0,1,Standard,Medium,Suburban
94615,Region 5,S10,2M,4,2,2,1,1,0,0,Standard,High,Rural
94616,Region 2,S12,2M,3,2,2,0,0,0,1,Standard,Medium,Urban
94641,Region 5,S10,2M,4,4,4,1,0,2,0,Standard,High,Urban
94677,Region 2,S04,1M,3,3,3,0,0,0,0,Standard,Medium,Suburban
94701,Region 2,S04,2M,3,3,4,0,0,1,1,Entry,High,Urban
94708,Region 4,S07,2M,2,1,2,0,0,0,0,Standard,Medium,Urban
94765,Region 5,S10,2M,1,1,2,0,0,0,1,Entry,High,Urban
94766,Region 4,S08,1M,3,3,4,0,0,0,1,Premium,High,Rural
94778,Region 3,S06,2M,4,3,3,0,0,0,0,Standard,High,Rural
94803,Region 3,S06,1M,3,2,2,0,0,1,1,Standard,Low,Urban
94828,Region 1,S02,2M,4,3,4,1,0,0,1,Premium,Medium,Suburban
94843,Region 5,S09,2M,5,4,5,0,0,1,0,High Net Worth,Medium,Urban
94851,Region 5,S09,1M,2,2,2,0,0,0,0,Premium,Low,Suburban
94859,Region 2,S04,1M,3,2,3,0,0,0,0,Standard,Low,Suburban
94880,Region 1,S01,1M,2,1,1,0,0,0,0,Entry,High,Urban
94883,Region 1,S01,1M,3,2,3,0,0,1,0,Entry,Medium,Suburban
94893,Region 2,S03,1M,3,3,3,0,0,0,0,Standard,Low,Suburban
94907,Region 3,S06,5M,5,5,5,0,0,0,1,Entry,High,Rural
94922,Region 5,S10,1M,2,1,1,0,0,1,1,Entry,Low,Urban
94925,Region 5,S09,2M,6,4,4,0,1,0,1,Standard,Medium,Suburban
94926,Region 4,S08,1M,3,2,2,0,0,0,1,Standard,Medium,Urban
94928,Region 5,S10,1M,6,4,5,0,0,0,1,High Net Worth,Medium,Urban
94932,Region 4,S08,2M,7,6,7,0,0,0,1,Premium,Low,Suburban
94936,Region 5,S11,5M,2,2,2,0,1,0,0,Standard,Low,Suburban
94954,Region 5,S09,1M,3,2,2,0,0,0,1,Premium,High,Urban
94959,Region 3,S05,1M,2,1,1,0,0,0,1,Entry,High,Suburban
95001,Region 1,S02,1M,5,4,4,0,0,0,0,Standard,Low,Suburban
95009,Region 3,S05,1M,7,6,6,0,0,0,0,Standard,Medium,Rural
95028,Region 3,S05,1M,3,3,3,0,0,0,1,Standard,High,Urban
95047,Region 1,S01,2M,2,2,2,0,0,0,1,Premium,Medium,Suburban
95064,Region 2,S04,2M,3,2,2,0,0,0,1,High Net Worth,Medium,Suburban
95066,Region 4,S07,1M,5,4,4,0,0,0,0,Entry,Medium,Rural
95099,Region 2,S03,5M,5,3,3,0,0,1,1,Entry,Medium,Suburban
95116,Region 5,S11,1M,2,2,2,1,1,2,1,Entry,High,Suburban
95124,Region 2,S04,1M,6,6,7,1,1,1,0,Entry,Medium,Suburban
95126,Region 5,S09,1M,3,2,2,0,0,1,1,Entry,High,Urban
95129,Region 3,S06,1M,4,3,3,0,0,1,1,Premium,Medium,Urban
95133,Region 1,S01,1M,5,5,5,0,0,1,1,Premium,High,Rural
95134,Region 4,S08,1M,6,6,6,0,0,0,0,Premium,Medium,Urban
95150,Region 4,S07,1M,5,3,3,0,0,0,0,Entry,Medium,Suburban
95158,Region 3,S06,1M,1,1,1,0,0,0,0,Premium,Medium,Urban
95160,Region 4,S07,1M,1,1,1,0,0,0,0,Entry,High,Suburban
95177,Region 3,S06,1M,2,2,2,0,0,0,1,Standard,High,Urban
95180,Region 2,S03,2M,4,3,4,0,0,0,0,Standard,Medium,Urban
95182,Region 4,S07,1M,3,3,3,0,0,0,1,Standard,Medium,Urban
95185,Region 5,S09,1M,6,4,4,1,0,0,1,High Net Worth,Low,Rural
95204,Region 4,S08,2M,4,4,4,1,1,0,0,Standard,Low,Suburban
95207,Region 3,S05,1M,4,3,3,0,0,0,0,Standard,Low,Urban
95209,Region 5,S11,2M,6,4,4,0,0,0,1,High Net Worth,Low,Suburban
95221,Region 2,S04,1M,4,4,4,1,0,0,0,Standard,Low,Suburban
95227,Region 3,S05,1M,2,2,2,0,0,0,1,Standard,Medium,Suburban
95234,Region 4,S08,1M,5,4,4,0,0,0,0,High Net Worth,High,Suburban
95253,Region 3,S06,1M,3,2,2,0,0,0,1,Entry,High,Urban
95256,Region 2,S04,2M,5,5,5,0,0,1,1,Premium,Medium,Rural
95261,Region 1,S02,2M,6,6,6,0,0,0,1,Premium,Medium,Urban
95268,Region 1,S02,2M,5,4,4,0,0,0,0,Standard,Medium,Urban
95276,Region 4,S08,1M,4,2,2,0,0,0,1,Entry,Medium,Suburban
95279,Region 5,S10,2M,4,3,3,0,0,0,0,Entry,Medium,Suburban
95283,Region 5,S09,1M,6,5,6,0,0,0,1,Premium,Medium,Suburban
95285,Region 4,S08,1M,5,3,3,0,0,0,0,Standard,High,Rural
95297,Region 2,S03,5M,2,1,1,0,0,0,1,Standard,High,Suburban
95332,Region 2,S03,5M,3,2,2,0,0,0,1,Standard,Medium,Suburban
95334,Region 1,S02,1M,4,2,3,0,0,0,0,Premium,Medium,Urban
95335,Region 5,S10,1M,4,3,3,0,0,0,1,Standard,Low,Urban
95336,Region 2,S04,1M,1,1,1,0,0,1,0,Standard,Medium,Rural
95337,Region 4,S07,1M,5,4,5,0,0,0,0,Entry,Medium,Rural
95340,Region 5,S10,1M,4,3,4,0,0,0,1,Entry,High,Rural
