profile_id,region_code,state_code,coverage_limit,num_vehicles,num_drivers,prior_claim_count,youth_driver_flag,multi_policy_flag,home_value_band,credit_score_band,urban_rural_flag,carrier,risk_score,simulated_price
39685,Region 2,S12,2M,4,2,1,0,0,Standard,Low,Rural,Carrier_C,1.46,744.03
39687,Region 5,S10,1M,2,2,1,0,1,Entry,High,Urban,Carrier_C,1.295,524.58
39691,Region 2,S12,1M,2,2,0,0,1,Standard,Medium,Rural,Carrier_C,1.105,454.86
39692,Region 2,S04,2M,3,2,0,0,0,Standard,Low,Urban,Carrier_C,1.155,857.08
39695,Region 4,S08,2M,2,2,0,0,0,Standard,Medium,Suburban,Carrier_C,1.1,642.91
39697,Region 4,S07,5M,3,1,0,0,1,Standard,High,Suburban,Carrier_C,1.1150000000000002,873.13
39699,Region 2,S12,2M,6,4,0,0,0,Entry,High,Suburban,Carrier_C,1.41,614.31
39700,Region 3,S05,2M,4,3,1,0,1,Standard,High,Suburban,Carrier_C,1.4500000000000002,759.29
39701,Region 5,S10,1M,5,4,0,0,0,Standard,Low,Urban,Carrier_C,1.355,662.38
39713,Region 2,S04,2M,3,2,0,0,1,Premium,Medium,Suburban,Carrier_C,1.1,766.89
39715,Region 4,S08,1M,3,2,1,0,1,Entry,Medium,Urban,Carrier_C,1.35,534.15
39740,Region 5,S09,1M,2,1,0,0,0,Standard,Medium,Rural,Carrier_C,1.055,509.16
39747,Region 5,S09,5M,6,4,0,0,1,Entry,Low,Urban,Carrier_C,1.355,1314.12
39774,Region 2,S04,2M,3,1,1,0,0,Standard,High,Urban,Carrier_C,1.36,808.15
39775,Region 2,S12,1M,3,2,0,0,1,High Net Worth,High,Urban,Carrier_C,1.1,537.22
39782,Region 4,S08,1M,3,2,0,0,1,Entry,Medium,Suburban,Carrier_C,1.1,467.22
39786,Region 4,S07,1M,5,4,0,0,1,High Net Worth,Low,Rural,Carrier_C,1.3,628.68
39796,Region 5,S11,1M,5,3,0,0,0,Entry,Medium,Suburban,Carrier_C,1.31,577.97
39809,Region 5,S11,2M,2,1,0,0,0,Standard,Medium,Suburban,Carrier_C,1.055,718.17
39814,Region 2,S04,1M,3,2,0,1,1,Standard,High,Urban,Carrier_C,1.26,572.52
39823,Region 1,S02,1M,1,1,0,0,1,Standard,Medium,Rural,Carrier_C,0.945,446.38
39839,Region 4,S08,1M,3,1,0,0,0,Premium,High,Urban,Carrier_C,1.1700000000000002,546.95
39871,Region 1,S02,1M,3,2,0,0,1,Standard,Medium,Suburban,Carrier_C,1.1,490.7
39875,Region 2,S04,2M,2,1,0,1,1,Premium,Medium,Urban,Carrier_C,1.16,835.67
39879,Region 2,S12,1M,6,5,0,0,0,High Net Worth,Medium,Urban,Carrier_C,1.4549999999999998,664.25
39886,Region 4,S08,2M,1,1,0,0,0,Standard,Medium,Urban,Carrier_C,1.0,639.34
39891,Region 4,S08,2M,3,2,0,0,0,Standard,Low,Urban,Carrier_C,1.155,761.45
39899,Region 2,S03,2M,1,1,0,0,0,Standard,High,Suburban,Carrier_C,1.06,611.86
39906,Region 2,S04,1M,3,3,0,0,0,Standard,Low,Urban,Carrier_C,1.2000000000000002,647.29
39913,Region 3,S05,5M,2,1,0,0,0,Premium,Medium,Rural,Carrier_C,1.055,1095.84
39924,Region 4,S08,2M,4,3,0,0,1,Standard,Low,Rural,Carrier_C,1.2000000000000002,693.56
39925,Region 5,S09,1M,8,6,0,1,0,High Net Worth,Medium,Rural,Carrier_C,1.7699999999999998,790.98
39939,Region 1,S01,1M,4,2,0,0,0,Premium,Low,Urban,Carrier_C,1.21,617.27
39947,Region 5,S09,1M,1,1,0,0,1,Standard,High,Suburban,Carrier_C,0.945,469.66
39952,Region 2,S12,1M,3,1,0,0,1,Premium,Medium,Rural,Carrier_C,1.0550000000000002,475.45
39967,Region 3,S06,1M,3,3,0,0,1,Standard,Medium,Rural,Carrier_C,1.1450000000000002,465.71
39969,Region 2,S12,1M,3,2,0,0,1,Standard,High,Suburban,Carrier_C,1.16,462.57
39982,Region 3,S06,2M,3,2,0,0,1,Standard,Low,Urban,Carrier_C,1.16,698.86
39983,Region 4,S07,2M,2,2,0,0,1,Entry,High,Urban,Carrier_C,1.045,558.56
39989,Region 2,S03,1M,7,6,0,0,0,Entry,High,Suburban,Carrier_C,1.5550000000000002,545.3
39991,Region 5,S11,1M,1,1,0,0,1,Standard,Medium,Urban,Carrier_C,1.005,550.06
40010,Region 2,S03,2M,2,2,0,0,0,Standard,Low,Urban,Carrier_C,1.1,757.25
40012,Region 4,S07,2M,4,4,0,0,1,Standard,High,Suburban,Carrier_C,1.245,621.96
40020,Region 3,S05,2M,6,4,0,1,1,High Net Worth,High,Rural,Carrier_C,1.515,908.64
40028,Region 2,S04,1M,4,3,1,0,1,Premium,High,Suburban,Carrier_C,1.4500000000000002,637.26
40039,Region 3,S05,1M,4,4,0,0,1,Standard,High,Suburban,Carrier_C,1.3050000000000002,546.94
40041,Region 1,S01,1M,4,3,0,0,1,Entry,Low,Suburban,Carrier_C,1.2000000000000002,505.56
40046,Region 1,S02,1M,2,1,1,0,1,Standard,High,Urban,Carrier_C,1.25,521.84
40062,Region 2,S12,2M,1,1,0,0,0,Premium,Medium,Urban,Carrier_C,1.0,653.89
40093,Region 2,S12,1M,3,1,0,0,1,Standard,High,Suburban,Carrier_C,1.0550000000000002,444.54
40115,Region 3,S05,2M,5,5,0,1,1,Standard,High,Suburban,Carrier_C,1.505,779.83
40126,Region 5,S11,2M,2,2,0,0,1,Standard,Low,Urban,Carrier_C,1.045,805.24
40134,Region 5,S10,1M,4,3,0,0,1,Premium,Low,Urban,Carrier_C,1.2000000000000002,653.62
40146,Region 2,S04,1M,5,4,0,0,1,Standard,High,Rural,Carrier_C,1.3,537.79
40148,Region 5,S09,2M,5,4,0,0,1,Premium,Low,Suburban,Carrier_C,1.3,911.16
40162,Region 2,S12,1M,4,3,0,0,0,Entry,Medium,Suburban,Carrier_C,1.255,477.9
40164,Region 4,S08,1M,5,4,0,0,1,Standard,High,Suburban,Carrier_C,1.3,507.97
40200,Region 4,S07,2M,4,3,0,0,1,Standard,Medium,Suburban,Carrier_C,1.2000000000000002,643.55
40204,Region 3,S06,2M,3,2,0,0,1,Standard,Medium,Urban,Carrier_C,1.1,621.44
40212,Region 5,S09,2M,3,2,1,0,1,Premium,Low,Suburban,Carrier_C,1.35,924.18
40213,Region 2,S03,1M,2,2,0,0,0,Premium,Low,Suburban,Carrier_C,1.1,586.41
40236,Region 2,S12,2M,4,3,0,0,0,Entry,High,Rural,Carrier_C,1.255,560.45
40247,Region 5,S10,5M,2,2,0,0,0,Premium,High,Suburban,Carrier_C,1.1,1071.18
40256,Region 5,S10,1M,1,1,0,1,1,Standard,High,Suburban,Carrier_C,1.105,495.13
40261,Region 5,S10,1M,5,4,0,1,1,Entry,Medium,Suburban,Carrier_C,1.46,555.74
40262,Region 3,S05,1M,1,1,0,0,0,Premium,Medium,Urban,Carrier_C,1.0,573.7
40269,Region 5,S10,2M,2,1,0,0,0,Premium,Low,Urban,Carrier_C,1.055,825.25
40283,Region 1,S02,1M,4,2,1,0,0,Standard,High,Suburban,Carrier_C,1.46,547.16
40284,Region 3,S05,1M,1,1,0,0,0,Premium,High,Urban,Carrier_C,1.0,545.18
40288,Region 5,S09,1M,2,2,0,0,0,Standard,Medium,Rural,Carrier_C,1.1,515.63
40300,Region 2,S04,1M,3,2,0,0,1,Premium,Medium,Suburban,Carrier_C,1.1,580.99
40305,Region 5,S11,2M,8,6,0,0,1,Premium,High,Urban,Carrier_C,1.615,998.35
40307,Region 5,S10,1M,4,2,0,0,0,Entry,High,Urban,Carrier_C,1.21,513.57
40308,Region 1,S02,1M,4,3,0,0,1,Premium,High,Urban,Carrier_C,1.2000000000000002,543.87
40323,Region 5,S10,2M,4,3,0,0,1,Standard,High,Suburban,Carrier_C,1.2000000000000002,665.17
40351,Region 5,S09,2M,5,4,0,0,0,Standard,Medium,Suburban,Carrier_C,1.355,790.36
40360,Region 2,S03,1M,4,3,0,0,0,Premium,Medium,Suburban,Carrier_C,1.255,584.68
40366,Region 2,S03,1M,5,3,0,0,0,Entry,Medium,Urban,Carrier_C,1.31,550.04
40367,Region 1,S02,5M,4,4,1,0,1,Entry,High,Urban,Carrier_C,1.495,1082.19
40368,Region 4,S08,1M,3,2,0,0,1,Premium,High,Urban,Carrier_C,1.1,525.16
40369,Region 4,S08,1M,6,4,0,1,1,Entry,Medium,Urban,Carrier_C,1.575,577.9
40371,Region 5,S10,5M,5,4,0,0,1,Standard,High,Suburban,Carrier_C,1.3,1069.91
40382,Region 4,S07,5M,5,3,0,1,1,High Net Worth,Low,Rural,Carrier_C,1.415,1429.05
40407,Region 3,S06,2M,2,2,0,0,1,Standard,High,Urban,Carrier_C,1.045,579.5
40421,Region 2,S04,2M,3,2,0,0,1,Entry,Medium,Suburban,Carrier_C,1.1,655.47
40440,Region 1,S02,1M,1,1,1,0,1,Standard,High,Urban,Carrier_C,1.195,508.47
40442,Region 3,S05,5M,3,1,0,0,0,Premium,Medium,Rural,Carrier_C,1.11,1140.34
40448,Region 2,S03,1M,1,1,0,0,1,Standard,Medium,Urban,Carrier_C,0.945,488.98
40452,Region 2,S04,5M,5,3,0,0,0,Standard,High,Suburban,Carrier_C,1.31,1178.09
40458,Region 1,S02,1M,5,5,1,0,0,Entry,High,Suburban,Carrier_C,1.65,545.41
40471,Region 3,S06,2M,5,4,0,0,0,Premium,Low,Urban,Carrier_C,1.355,855.84
40475,Region 1,S02,1M,4,3,0,0,1,Standard,Medium,Suburban,Carrier_C,1.2000000000000002,512.83
40494,Region 4,S08,2M,3,2,0,0,1,High Net Worth,Medium,Suburban,Carrier_C,1.1,753.59
40498,Region 4,S07,1M,8,6,1,0,1,High Net Worth,High,Suburban,Carrier_C,1.805,685.87
40501,Region 2,S04,1M,2,2,0,0,0,Standard,High,Urban,Carrier_C,1.1,546.6
40514,Region 1,S01,1M,3,2,0,0,0,Entry,Medium,Suburban,Carrier_C,1.155,471.94
40524,Region 4,S07,1M,2,1,0,0,1,Entry,Medium,Urban,Carrier_C,1.0,454.93
40532,Region 2,S04,5M,5,4,0,0,1,High Net Worth,Medium,Rural,Carrier_C,1.3,1446.34
40535,Region 5,S09,2M,2,2,0,0,0,Premium,High,Urban,Carrier_C,1.1,750.75
40542,Region 2,S04,2M,4,3,0,0,0,Premium,Low,Suburban,Carrier_C,1.255,928.39
40554,Region 4,S07,1M,5,4,0,0,1,Entry,High,Rural,Carrier_C,1.3,456.15
40560,Region 5,S09,1M,2,1,0,0,0,Standard,Medium,Urban,Carrier_C,1.055,547.41
40570,Region 2,S04,1M,2,1,0,0,1,Standard,Low,Urban,Carrier_C,1.06,596.75
40571,Region 4,S08,1M,7,5,0,1,1,High Net Worth,Medium,Suburban,Carrier_C,1.615,703.24
40579,Region 5,S09,1M,5,4,1,1,1,Standard,High,Urban,Carrier_C,1.71,661.77
40593,Region 5,S09,5M,4,3,0,0,0,Standard,Low,Suburban,Carrier_C,1.255,1298.39
40615,Region 2,S12,1M,3,2,1,0,0,Standard,Low,Urban,Carrier_C,1.405,601.61
40620,Region 2,S04,2M,5,3,0,0,1,Standard,Medium,Urban,Carrier_C,1.255,800.45
40624,Region 2,S04,2M,1,1,0,0,0,Standard,High,Urban,Carrier_C,1.06,700.85
40629,Region 3,S06,5M,1,1,0,0,1,Entry,High,Urban,Carrier_C,0.945,745.72
40647,Region 1,S02,1M,5,4,0,0,0,Premium,Medium,Rural,Carrier_C,1.355,570.1
40651,Region 2,S04,2M,4,3,0,0,1,High Net Worth,High,Suburban,Carrier_C,1.2000000000000002,849.69
40652,Region 3,S05,2M,5,5,0,0,1,Standard,Medium,Urban,Carrier_C,1.345,819.21
40661,Region 5,S09,5M,4,3,0,0,1,Premium,Medium,Urban,Carrier_C,1.2000000000000002,1319.12
40715,Region 4,S08,2M,3,2,0,0,1,Entry,Medium,Urban,Carrier_C,1.1,619.17
40717,Region 3,S06,1M,1,1,0,0,1,Standard,Medium,Rural,Carrier_C,0.945,427.23
40718,Region 4,S08,2M,5,4,0,1,1,Entry,Low,Suburban,Carrier_C,1.46,760.19
40753,Region 5,S09,1M,4,4,1,0,0,Standard,High,Rural,Carrier_C,1.55,583.26
40773,Region 3,S05,1M,7,6,1,0,0,Standard,Medium,Suburban,Carrier_C,1.805,692.94
40816,Region 1,S01,5M,4,3,1,0,0,Standard,High,Suburban,Carrier_C,1.505,1088.89
40842,Region 5,S11,1M,6,6,0,0,1,Premium,High,Rural,Carrier_C,1.445,629.27
40867,Region 3,S06,1M,2,1,0,0,0,Standard,Low,Urban,Carrier_C,1.055,518.23
40886,Region 5,S09,1M,7,6,0,0,0,High Net Worth,High,Urban,Carrier_C,1.5550000000000002,758.11
40890,Region 4,S07,1M,3,3,2,0,0,Standard,Medium,Rural,Carrier_C,1.8600000000000003,611.39
40918,Region 2,S12,2M,3,3,0,1,1,Entry,Medium,Suburban,Carrier_C,1.3050000000000002,615.41
40920,Region 3,S06,1M,3,2,0,0,1,Standard,Medium,Suburban,Carrier_C,1.1,470.42
40924,Region 4,S08,1M,5,3,0,0,1,Standard,High,Suburban,Carrier_C,1.3150000000000002,510.69
40931,Region 1,S02,5M,3,2,0,0,1,Entry,Low,Urban,Carrier_C,1.1,1031.11
40942,Region 3,S05,2M,1,1,1,0,1,Premium,Medium,Rural,Carrier_C,1.195,748.27
40952,Region 2,S12,5M,5,3,0,0,1,High Net Worth,Medium,Rural,Carrier_C,1.255,1133.89
40962,Region 5,S10,5M,3,3,0,0,1,Premium,Medium,Suburban,Carrier_C,1.1450000000000002,1147.95
40980,Region 2,S12,1M,6,5,0,0,1,Premium,Medium,Suburban,Carrier_C,1.4,560.0
40981,Region 1,S02,2M,2,1,0,0,1,Standard,Medium,Suburban,Carrier_C,1.0,598.71
40988,Region 5,S10,1M,6,4,1,0,1,Standard,High,Suburban,Carrier_C,1.605,593.99
40989,Region 3,S06,5M,5,4,0,0,1,Entry,Low,Urban,Carrier_C,1.3,1071.36
40991,Region 5,S09,1M,4,3,0,0,0,Entry,Medium,Suburban,Carrier_C,1.255,536.37
41000,Region 5,S10,2M,6,5,2,0,0,Standard,High,Suburban,Carrier_C,2.115,954.45
41009,Region 2,S03,1M,5,4,0,0,0,Premium,Medium,Suburban,Carrier_C,1.355,606.53
41011,Region 2,S12,1M,4,3,0,0,0,Standard,Medium,Suburban,Carrier_C,1.255,502.48
41017,Region 5,S09,1M,4,4,1,0,0,Premium,High,Suburban,Carrier_C,1.55,654.3
41028,Region 3,S05,1M,3,1,2,1,1,Entry,High,Urban,Carrier_C,1.9350000000000005,661.11
41047,Region 2,S04,1M,2,1,0,0,0,Premium,High,Urban,Carrier_C,1.055,570.96
41054,Region 4,S07,1M,6,4,1,0,1,High Net Worth,Medium,Suburban,Carrier_C,1.605,681.03
41056,Region 1,S02,1M,3,3,0,0,0,Premium,Low,Urban,Carrier_C,1.2000000000000002,628.14
41077,Region 2,S04,5M,4,3,0,1,0,Standard,High,Suburban,Carrier_C,1.415,1229.01
41078,Region 4,S07,1M,1,1,0,0,0,Standard,Medium,Suburban,Carrier_C,1.0,465.43
41080,Region 4,S08,5M,4,3,1,0,1,Entry,High,Urban,Carrier_C,1.4500000000000002,1059.02
41084,Region 1,S02,2M,7,4,0,1,1,High Net Worth,High,Rural,Carrier_C,1.57,846.22
41094,Region 2,S04,2M,2,1,0,0,1,Standard,High,Urban,Carrier_C,1.0,663.05
41097,Region 5,S09,1M,4,4,0,0,1,Premium,Medium,Urban,Carrier_C,1.245,627.9
41106,Region 2,S03,1M,2,2,0,0,1,Standard,Medium,Suburban,Carrier_C,1.045,490.61
41118,Region 5,S10,1M,4,4,0,0,0,Entry,High,Suburban,Carrier_C,1.3,513.07
41125,Region 1,S02,1M,1,1,0,0,1,Premium,High,Rural,Carrier_C,0.945,454.34
41131,Region 3,S06,1M,5,3,0,0,1,High Net Worth,Medium,Rural,Carrier_C,1.255,557.37
41135,Region 2,S12,1M,5,4,0,1,1,Premium,Medium,Rural,Carrier_C,1.46,550.24
41152,Region 5,S10,2M,3,3,1,0,1,Premium,Medium,Suburban,Carrier_C,1.3950000000000002,833.22
41156,Region 1,S02,1M,2,1,0,0,1,Entry,High,Urban,Carrier_C,1.0,449.06
41181,Region 1,S01,2M,3,3,0,1,0,Entry,High,Suburban,Carrier_C,1.36,620.7
41184,Region 2,S12,1M,2,1,0,0,1,High Net Worth,Medium,Urban,Carrier_C,1.0,540.96
41188,Region 5,S10,2M,4,3,0,0,0,Standard,Low,Rural,Carrier_C,1.255,767.83
41196,Region 1,S02,2M,3,2,0,0,1,Entry,High,Urban,Carrier_C,1.1,591.29
41198,Region 5,S09,2M,3,3,0,0,1,Premium,Medium,Rural,Carrier_C,1.1450000000000002,730.0
41205,Region 2,S04,2M,3,2,0,0,0,Standard,High,Urban,Carrier_C,1.155,735.52
41211,Region 3,S05,1M,3,2,0,0,1,High Net Worth,Medium,Suburban,Carrier_C,1.16,631.26
41219,Region 1,S02,1M,2,2,0,0,1,Standard,Medium,Suburban,Carrier_C,1.105,492.21
41220,Region 2,S03,5M,2,1,1,0,1,Standard,High,Suburban,Carrier_C,1.25,1002.57
41223,Region 4,S08,2M,3,2,1,0,0,Standard,High,Urban,Carrier_C,1.405,738.02
41229,Region 5,S10,1M,2,2,0,0,0,Premium,High,Urban,Carrier_C,1.1,555.53
41235,Region 3,S05,1M,3,3,0,0,0,Entry,Medium,Rural,Carrier_C,1.2000000000000002,509.43
41255,Region 2,S12,1M,2,1,0,0,1,Entry,Medium,Suburban,Carrier_C,1.0,429.74
41256,Region 5,S11,1M,2,1,0,0,0,Entry,Low,Urban,Carrier_C,1.055,579.5
41261,Region 1,S02,2M,2,2,1,0,1,Standard,High,Urban,Carrier_C,1.295,691.96
41267,Region 5,S10,2M,4,2,0,0,1,Standard,Medium,Suburban,Carrier_C,1.155,683.72
41268,Region 4,S08,2M,1,1,0,0,0,Standard,Medium,Urban,Carrier_C,1.06,656.57
41273,Region 1,S02,5M,2,2,0,0,0,Standard,Medium,Suburban,Carrier_C,1.1,972.25
41277,Region 4,S07,5M,2,2,0,0,0,Entry,Medium,Rural,Carrier_C,1.1,826.51
41286,Region 1,S01,2M,2,2,0,0,1,Entry,High,Urban,Carrier_C,1.045,557.6
41293,Region 1,S01,1M,6,4,0,1,1,Premium,High,Urban,Carrier_C,1.515,598.2
41296,Region 1,S02,1M,3,2,0,0,0,Standard,Low,Urban,Carrier_C,1.155,570.46
41302,Region 4,S07,1M,2,1,0,0,1,Entry,Low,Suburban,Carrier_C,1.0,467.33
41306,Region 3,S05,5M,6,3,0,0,1,High Net Worth,Medium,Urban,Carrier_C,1.31,1568.6
41316,Region 2,S12,2M,3,3,0,0,1,Premium,Medium,Suburban,Carrier_C,1.1450000000000002,660.94
41318,Region 2,S04,5M,7,5,1,1,1,Standard,High,Rural,Carrier_C,1.865,1409.71
41323,Region 2,S03,1M,5,4,0,0,0,Standard,Medium,Suburban,Carrier_C,1.355,564.04
41332,Region 2,S03,2M,1,1,0,0,0,Standard,High,Suburban,Carrier_C,1.06,612.99
41345,Region 1,S02,1M,5,5,0,0,0,Premium,High,Suburban,Carrier_C,1.4,575.84
41368,Region 2,S03,1M,3,2,0,0,0,Premium,Low,Suburban,Carrier_C,1.155,604.52
41374,Region 5,S11,1M,6,4,0,0,0,Entry,High,Suburban,Carrier_C,1.41,571.07
41375,Region 3,S06,1M,4,3,0,0,0,Entry,High,Suburban,Carrier_C,1.255,460.19
41376,Region 1,S02,5M,5,3,0,0,0,Premium,Low,Rural,Carrier_C,1.31,1277.16
41378,Region 1,S02,1M,3,1,0,0,1,Entry,High,Suburban,Carrier_C,1.0550000000000002,441.5
41389,Region 3,S06,1M,3,3,0,0,1,Standard,Medium,Urban,Carrier_C,1.1450000000000002,495.99
41409,Region 5,S09,1M,4,3,0,0,0,Standard,Medium,Rural,Carrier_C,1.255,549.54
41420,Region 2,S04,1M,3,3,0,0,0,Premium,Medium,Suburban,Carrier_C,1.2000000000000002,611.19
41441,Region 2,S03,1M,6,5,0,0,1,High Net Worth,Low,Suburban,Carrier_C,1.4,730.95
41444,Region 5,S09,5M,5,5,0,0,0,Standard,High,Urban,Carrier_C,1.4,1263.83
41456,Region 3,S06,2M,4,3,0,0,1,Standard,Low,Rural,Carrier_C,1.2000000000000002,650.24
41460,Region 3,S06,1M,4,2,0,0,0,Premium,Medium,Rural,Carrier_C,1.27,525.72
41469,Region 1,S02,5M,3,2,0,0,1,Standard,Medium,Suburban,Carrier_C,1.1,958.95
41470,Region 5,S10,2M,3,2,0,0,0,Entry,Medium,Urban,Carrier_C,1.155,687.7
41472,Region 3,S06,1M,5,3,0,0,1,Premium,Medium,Urban,Carrier_C,1.255,555.16
41474,Region 5,S09,1M,3,2,0,0,1,Entry,Low,Rural,Carrier_C,1.1,516.56
41488,Region 2,S03,2M,5,3,0,1,0,High Net Worth,High,Suburban,Carrier_C,1.47,898.73
41503,Region 4,S07,5M,5,3,0,0,1,Standard,Low,Suburban,Carrier_C,1.255,1108.84
41508,Region 2,S03,2M,2,1,0,0,1,Premium,High,Suburban,Carrier_C,1.0,633.93
41512,Region 4,S07,5M,3,2,0,0,1,Premium,High,Urban,Carrier_C,1.1,1002.75
41513,Region 5,S10,2M,3,3,0,1,1,Standard,Medium,Suburban,Carrier_C,1.3050000000000002,735.05
41516,Region 4,S08,2M,2,1,0,0,0,Standard,Medium,Suburban,Carrier_C,1.055,630.7
41518,Region 3,S05,1M,5,3,0,0,1,Entry,High,Suburban,Carrier_C,1.255,508.52
41524,Region 1,S02,1M,4,3,1,0,1,Premium,High,Urban,Carrier_C,1.4500000000000002,598.94
41534,Region 5,S09,2M,2,2,0,0,0,Standard,Medium,Urban,Carrier_C,1.1,729.81
41536,Region 1,S01,1M,1,1,1,0,1,Standard,Medium,Urban,Carrier_C,1.195,521.87
41541,Region 1,S02,2M,3,2,1,0,0,Premium,Low,Rural,Carrier_C,1.405,841.51
41551,Region 3,S05,1M,5,4,1,0,1,High Net Worth,Low,Suburban,Carrier_C,1.55,817.95
41579,Region 2,S03,1M,2,2,0,0,1,Standard,High,Urban,Carrier_C,1.105,502.6
41587,Region 5,S11,5M,2,2,1,0,0,Standard,High,Suburban,Carrier_C,1.41,1270.95
41612,Region 1,S02,5M,5,4,0,0,1,Standard,High,Suburban,Carrier_C,1.3,1005.41
41623,Region 2,S04,5M,5,4,0,0,0,Standard,High,Urban,Carrier_C,1.355,1278.52
41627,Region 4,S07,1M,5,5,0,0,0,Entry,Medium,Rural,Carrier_C,1.4,497.47
41630,Region 2,S04,1M,4,3,0,0,1,Standard,High,Rural,Carrier_C,1.2000000000000002,521.73
41631,Region 3,S06,1M,2,1,0,0,0,Premium,Medium,Urban,Carrier_C,1.055,518.84
41643,Region 3,S05,1M,2,2,0,0,1,Standard,Medium,Urban,Carrier_C,1.045,537.22
41648,Region 3,S06,1M,3,3,0,0,0,Entry,Low,Suburban,Carrier_C,1.2000000000000002,498.63
41649,Region 2,S04,1M,2,1,0,0,0,Standard,Medium,Suburban,Carrier_C,1.055,538.33
41650,Region 5,S09,1M,3,2,0,0,1,Standard,Medium,Urban,Carrier_C,1.1,552.5
41652,Region 5,S09,1M,3,3,0,0,0,Standard,High,Urban,Carrier_C,1.2000000000000002,557.07
41653,Region 5,S09,5M,5,4,0,0,0,Entry,Medium,Urban,Carrier_C,1.355,1213.19
41655,Region 5,S11,1M,4,4,0,0,1,Entry,Low,Urban,Carrier_C,1.3050000000000002,639.13
41657,Region 4,S08,5M,2,1,0,0,0,Standard,High,Suburban,Carrier_C,1.055,884.17
41669,Region 2,S12,1M,2,2,1,0,1,Entry,Medium,Suburban,Carrier_C,1.295,480.12
41687,Region 3,S05,2M,3,2,0,0,1,Premium,Medium,Suburban,Carrier_C,1.1,748.25
41692,Region 5,S09,1M,4,3,0,0,1,Entry,High,Rural,Carrier_C,1.2000000000000002,481.19
41693,Region 2,S04,1M,3,2,0,0,0,Entry,Medium,Urban,Carrier_C,1.155,550.29
41694,Region 4,S08,1M,4,3,0,0,0,Entry,Low,Rural,Carrier_C,1.255,519.05
41718,Region 2,S03,1M,6,4,0,0,1,High Net Worth,Medium,Urban,Carrier_C,1.355,690.58
41720,Region 3,S06,2M,2,1,0,0,0,Premium,High,Urban,Carrier_C,1.055,635.2
41721,Region 4,S07,5M,4,4,0,0,0,Standard,High,Suburban,Carrier_C,1.3,982.54
41741,Region 4,S07,1M,3,1,0,0,0,Premium,High,Rural,Carrier_C,1.11,482.46
41760,Region 3,S06,1M,2,2,1,0,1,Standard,Medium,Suburban,Carrier_C,1.295,503.88
41762,Region 2,S04,5M,4,3,0,0,1,Standard,Low,Urban,Carrier_C,1.2000000000000002,1353.99
41772,Region 1,S01,2M,6,4,0,0,0,Standard,Medium,Urban,Carrier_C,1.41,760.33
41777,Region 5,S10,1M,2,2,0,0,1,Standard,Low,Suburban,Carrier_C,1.045,540.38
41781,Region 1,S01,2M,3,2,0,0,1,Premium,Medium,Suburban,Carrier_C,1.1,659.02
41797,Region 4,S08,2M,3,3,0,0,1,Standard,Medium,Urban,Carrier_C,1.1450000000000002,677.31
41798,Region 2,S03,1M,2,2,0,0,0,Premium,Medium,Urban,Carrier_C,1.1,569.17
41800,Region 4,S07,2M,3,2,1,0,0,Entry,Medium,Urban,Carrier_C,1.405,698.5
41822,Region 2,S04,5M,3,3,0,0,1,Entry,Medium,Urban,Carrier_C,1.1450000000000002,1094.97
41828,Region 3,S06,1M,3,2,0,0,1,Standard,Medium,Urban,Carrier_C,1.1,486.12
41842,Region 5,S09,2M,4,3,1,0,0,Standard,High,Suburban,Carrier_C,1.505,795.89
41848,Region 5,S11,1M,2,1,2,0,0,Premium,High,Rural,Carrier_C,1.715,705.14
41857,Region 2,S04,1M,3,2,0,0,0,Standard,Low,Suburban,Carrier_C,1.155,602.09
41858,Region 4,S08,2M,5,3,0,0,0,High Net Worth,Low,Urban,Carrier_C,1.31,1002.39
41916,Region 3,S06,2M,6,4,1,0,1,Premium,High,Urban,Carrier_C,1.605,801.32
41920,Region 5,S10,1M,1,1,0,0,1,Premium,Medium,Urban,Carrier_C,0.945,534.03
41926,Region 4,S08,2M,4,2,0,0,1,High Net Worth,Low,Rural,Carrier_C,1.155,817.38
41929,Region 2,S04,1M,4,3,0,0,1,Standard,Medium,Rural,Carrier_C,1.2000000000000002,543.49
41949,Region 1,S01,1M,3,1,1,0,0,Entry,Medium,Rural,Carrier_C,1.36,491.49
41960,Region 1,S02,5M,6,4,1,0,1,High Net Worth,High,Urban,Carrier_C,1.605,1528.04
41963,Region 4,S07,2M,4,3,1,0,1,Premium,High,Rural,Carrier_C,1.4500000000000002,709.55
41968,Region 3,S06,1M,4,2,0,0,1,Entry,High,Rural,Carrier_C,1.155,426.09
41996,Region 5,S11,5M,3,2,0,0,1,Entry,High,Suburban,Carrier_C,1.1,966.38
41997,Region 4,S08,2M,2,1,0,0,1,Standard,High,Urban,Carrier_C,1.0,596.77
41999,Region 5,S09,1M,3,2,1,0,0,Entry,High,Urban,Carrier_C,1.405,564.57
42004,Region 5,S09,1M,3,2,1,0,1,Entry,High,Urban,Carrier_C,1.35,548.3
42028,Region 1,S01,1M,5,4,0,0,1,Entry,High,Suburban,Carrier_C,1.3,469.25
42039,Region 1,S02,1M,3,3,0,0,1,Standard,Medium,Rural,Carrier_C,1.1450000000000002,487.81
42061,Region 5,S10,1M,4,3,0,0,0,Entry,High,Suburban,Carrier_C,1.255,503.42
42062,Region 3,S05,1M,5,3,0,0,1,Entry,Medium,Rural,Carrier_C,1.255,512.99
